,credit_card_number,is_fraud
5016,8067080263055986,0
5017,5785530260046004,1
5018,9317814672113708,0
5019,8287743149167872,0
5020,077456197538457,1
5021,1096311948934893,1
5022,9695358741149359,0
5023,9640706740355470,0
5024,0679519533185547,0
5025,6760636714878850,0
5026,4660243412406190,0
5027,4711974676428141,0
5028,1437083880365423,0
5029,412637935783871,1
5030,2370452091084342,0
5031,3534109548610952,0
5032,1736621475385871,0
5033,2051389466765760,0
5034,3489183286822173,0
5035,9096666336029835,0
5036,9495006818135769,0
5037,2302897394399507,0
5038,0724918291820130,1
5039,6883484285340050,0
5040,0282987192325978,0
5041,6091133443947223,0
5042,0774524772577380,0
5043,5824782982218124,0
5044,3417211317904601,0
5045,4728634062746909,0
5046,6367450417323398,0
5047,9619506464300097,0
5048,8574291660129080,0
5049,8077642485157791,0
5050,6058374185296917,0
5051,1452670594311369,0
5052,3129823536475778,0
5053,6453697365017013,0
5054,5353304694183622,0
5055,0780372793354708,0
5056,93114435951629,1
5057,4105720741432798,0
5058,9836701695171894,0
5059,0717058446210494,0
5060,0937572683556154,0
5061,4049093535387530,0
5062,2151198729578508,0
5063,4587887631943194,1
5064,5102009153956624,0
5065,1592790881106901,0
5066,6155459699059900,0
5067,4056406243004310,0
5068,5338755328883068,0
5069,08466156779065669,1
5070,9051061700650786,0
5071,68609859648451,1
5072,3967245967180224,0
5073,4959593180149231,0
5074,54994992180213074,1
5075,4697532391241934,0
5076,4242028381843399,0
5077,0775392553973271,0
5078,8915937417918352,0
5079,4404611329082847,0
5080,6904285731793179,1
5081,6144083436472863,0
5082,7501856262414282,0
5083,5038652436309041,0
5084,9504074607465806,1
5085,8741082221751461,0
5086,8722503318911703,0
5087,9653173153285978,0
5088,2527842946210889,0
5089,178669596671310883,1
5090,1655165516551655,1
5091,9026473581718154,0
5092,6026009800986001,1
5093,8962400648047523,0
5094,2841798170985781,0
5095,0395152918612644,0
5096,7379764303249945,0
5097,8529975676991460,0
5098,4016671238933735,0
5099,6320884667238794,0
5100,3676415716330212,0
5101,70618851159415,1
5102,9323686960980367,0
5103,7773002400187284,0
5104,9473218434753720,0
5105,2341413257842608,0
5106,8987625813567102,0
5107,7609098785238523,1
5108,0299099259186017,0
5109,2956159324448670,0
5110,8522750956177765,0
5111,1437498259211355,0
5112,5952265238973897,1
5113,3335591437976731,0
5114,5248236149019204,0
5115,2447786008102207,0
5116,8007642888262866,0
5117,2649298004888390,0
5118,7051396869609830,0
5119,3697778131443144,1
5120,5803617406994294,0
5121,6709670967096709,1
5122,1983557773376390,0
5123,425801879307504424,1
5124,0470255490062528,0
5125,2398375885635055,0
5126,1998699912096183,0
5127,5026742970557113,0
5128,5382001807614792,0
5129,3019731794935062,0
5130,1101830580305703,0
5131,3248104466243887,0
5132,0459326866369802,0
5133,1711171117111711,1
5134,8903937697746522,0
5135,7580815750645392,0
5136,9656478058957849,0
5137,6568234940836477,0
5138,8959873753602944,0
5139,4462446244624462,1
5140,8160541654161864,1
5141,0731768536695990,0
5142,6260483283008189,0
5143,4316771300133557,0
5144,4967952878757875,1
5145,81736640989884744,1
5146,6279083161540133,0
5147,0864591867210267,0
5148,0257734446390052,0
5149,1830009276697385,0
5150,7093211382386400,0
5151,4713585184851267,0
5152,3088703704783222,0
5153,3219398362807109,0
5154,0358996457705076,0
5155,8873085062740454,0
5156,4274445544894927,0
5157,0087054469519304,0
5158,379998476383745211,1
5159,4291429142914291,1
5160,2825672297575795,0
5161,0441516947329816,0
5162,1057402289410498,0
5163,2470788802152610,0
5164,9840644639289597,0
5165,7919757938886012,0
5166,4085665199886473,0
5167,579167852640799575,1
5168,3162799680601634,0
5169,7804016190517650,0
5170,7328348381362048,0
5171,6267143470647728,0
5172,0548796972724143,0
5173,37305474844081,1
5174,4047527525461595,0
5175,6282628262826282,1
5176,7344015606273643,0
5177,2045820542949349,0
5178,9878652209284664,0
5179,9722708203764939,0
5180,8926519641377133,0
5181,0447824057626741,0
5182,4085741480987759,0
5183,9831843321274031,0
5184,8072194226130915,0
5185,7182653119788143,0
5186,9950022127829357,0
5187,0247450014663921,0
5188,6026554911238947,0
5189,4951673727662766,1
5190,2590925191780183,0
5191,1105054636465200,0
5192,0047959221362136,1
5193,4197174462105619,0
5194,7490200230071855,0
5195,7606875712999821,0
5196,5920474702024696,0
5197,2689010918071984,0
5198,9762870735083331,0
5199,2319438789913629,0
5200,6750202920297541,1
5201,8889364950666638,0
5202,9603045476607660,1
5203,2620268162066024,0
5204,3928266757546798,0
5205,0813500015939411,0
5206,18902545201047,1
5207,0527515486258971,0
5208,5762048532809701,0
5209,1076313922612379,0
5210,1825990961887530,0
5211,2090597563302746,0
5212,1117103670531576,0
5213,2828515971901949,0
5214,1166137177287115,0
5215,5369536953695369,1
5216,2815966982089991,0
5217,497496143465782,1
5218,0070027024525350,0
5219,5167516751675167,1
5220,1479925735745352,0
5221,4208581493346624,0
5222,7070422294875265,0
5223,3932716931527549,0
5224,9516279080034787,0
5225,8906208897452057,0
5226,4876722007492167,0
5227,6934364037179114,0
5228,8754941047900392,0
5229,41781606981702283,1
5230,4588984250413942,0
5231,6929948051282903,0
5232,6723085072421129,0
5233,9312826997701112,0
5234,4318464834919999,0
5235,2164649564958634,1
5236,5542241136489637,0
5237,4849658860770694,0
5238,3908909922826229,0
5239,4747519265606948,0
5240,70082028083710,1
5241,0632493878301983,0
5242,3823522978094584,0
5243,4607190419418387,0
5244,5979649076349764,0
5245,9984702876214182,0
5246,0666024905188271,0
5247,8695949446355624,0
5248,8535252784391225,0
5249,5672286610377905,0
5250,4770408434183883,0
5251,7786836884553004,0
5252,4626857422943935,0
5253,2922343017674384,0
5254,428924945740068,1
5255,4530953045281769,0
5256,7543453118614299,0
5257,4585354035407938,1
5258,8842623859858796,0
5259,7349574951155713,0
5260,7615021645554272,0
5261,0263674760896943,0
5262,8396012136949589,0
5263,0656981542585364,0
5264,8542889297488628,0
5265,4410647464445878,0
5266,8141839170466007,0
5267,7722070073046508,0
5268,3085345595961560,0
5269,3612749525026520,0
5270,2715105778781982,0
5271,4333684232846994,0
5272,6474858906897440,0
5273,2647724799634630,0
5274,5034262140999540,0
5275,1774813376794506,0
5276,6689011997563686,0
5277,4523523702791743,0
5278,29769483342289488,1
5279,4034277660116912,0
5280,8874609760971186,1
5281,5885517695666846,0
5282,6640587591356979,0
5283,63005492521014,1
5284,378310383025242,1
5285,7011507022337853,0
5286,6987476614236559,0
5287,9168007260365822,0
5288,6793179885988194,0
5289,1079970135528780,0
5290,7684760701516699,0
5291,4384382527558028,0
5292,08519761773721,1
5293,2496249624962496,1
5294,9138996940162282,0
5295,4265104637340243,0
5296,8210395323702491,0
5297,8813652665266065,1
5298,70250651524416789,1
5299,4684936693665106,1
5300,3649238387445045,0
5301,6823964441921418,0
5302,3440586825247330,0
5303,5392774882012141,0
5304,1907231796406006,0
5305,1574353525316884,0
5306,4083408340834083,1
5307,1290531209260173,0
5308,9804337616469488,0
5309,0009017168275672,0
5310,1769992670032110,0
5311,6517632291355774,0
5312,1708861912846619,0
5313,4854244712308616,0
5314,5135127409808045,0
5315,2848805927857763,0
5316,2261941394138047,1
5317,3693376382454192,0
5318,5250333466767012,0
5319,40948116366769,1
5320,9418271323375547,0
5321,5928461598885161,0
5322,5245896376848732,0
5323,2960514348440028,0
5324,5993736073604901,1
5325,5360895989598059,1
5326,286956177661150658,1
5327,5190983402472730,0
5328,1824413923942122,0
5329,3925469584041820,0
5330,7812159942166067,0
5331,8064581826883586,0
5332,5010058686586226,0
5333,0580127906553933,0
5334,0292754507817666,0
5335,8691860081674077,0
5336,34843448423702401,1
5337,36965528844257946,1
5338,7905631909398333,0
5339,7825793222713259,0
5340,59897392998037,1
5341,5493841558451612,0
5342,810361343659206112,1
5343,611713298142305,1
5344,180847689276951060,1
5345,0577815358840464,0
5346,5778875202420863,0
5347,7881031951512335,0
5348,0223989056146431,0
5349,85503597343291,1
5350,6409371337169523,0
5351,9651662696553242,0
5352,8472847284728472,1
5353,8021133280869738,0
5354,2389705029497665,0
5355,2817783915686080,0
5356,3328034101662106,0
5357,3652012655080988,0
5358,9011872344202447,0
5359,2179167813567452,0
5360,9748770880249640,0
5361,2700815873179169,0
5362,8655245948699885,0
5363,7413351835185822,1
5364,7760156430073007,1
5365,3347809776286207,0
5366,3718379347394450,0
5367,0041004100410041,1
5368,2196608418843593,0
5369,9327287562936293,1
5370,3441112714231423,1
5371,9654311157636442,0
5372,2892971574735505,0
5373,1396401847600858,0
5374,5070170415322766,0
5375,3593237682483444,0
5376,9002900290029002,1
5377,6313125133109490,0
5378,2598126102023636,0
5379,5129784372681347,0
5380,9733930193010367,1
5381,231244053182815,1
5382,16105349722491,1
5383,1959997767464989,0
5384,7259887417059499,0
5385,7193719371937193,1
5386,6615651893477844,0
5387,5538254991696930,0
5388,6346337179521246,0
5389,9575064592413442,0
5390,574918419440922,1
5391,7182080972285055,0
5392,5376848071074712,0
5393,24785572746832,1
5394,923630456157674631,1
5395,2853595868570439,0
5396,1943780238143689,0
5397,5886072839440199,0
5398,9409096221416155,0
5399,8572088543995512,0
5400,3014964473362402,0
5401,19714153466317598,1
5402,9264542866925737,0
5403,8942267915961157,0
5404,0336033603360336,1
5405,6253953385113080,0
5406,9597440081263084,0
5407,4142724923714241,0
5408,3500733424146282,0
5409,0410723372336182,1
5410,1338640727182718,1
5411,9813759549426076,0
5412,5895474224795634,0
5413,8945508468146814,1
5414,0189263396828527,0
5415,8603664532034234,0
5416,5662566256625662,1
5417,4531434113660272,0
5418,1273571990362770,0
5419,8469212703858737,0
5420,2461589317619407,0
5421,6026965834215359,0
5422,75892130787921,1
5423,0807862998672972,0
5424,9879438445824514,0
5425,0071742386574181,0
5426,2764382731452586,0
5427,7399315531557361,1
5428,0034884011465006,0
5429,1659274938851820,0
5430,1516144244935180,0
5431,1863045297992020,0
5432,7066170170645752,0
5433,0064306354057473,0
5434,1142207341066739,0
5435,7808710913920261,0
5436,1150920952676497,0
5437,3988740139621856,0
5438,6862852623652932,0
5439,7622418370435200,0
5440,06811444999414,1
5441,0593465927031302,0
5442,6628146958923216,0
5443,7788362574022585,0
5444,2506222498517967,0
5445,1101000818368793,0
5446,9715049658267624,0
5447,1062798751812213,0
5448,2774686755885588,1
5449,8554675078218968,0
5450,7837152703897825,0
5451,0576737035910895,0
5452,2364127709412670,0
5453,6047567538203522,0
5454,5599392639264651,1
5455,3172031196274665,0
5456,1106281068505586,0
5457,9717209276273270,0
5458,4551856037764509,0
5459,1555437594761573,0
5460,8979839985972460,0
5461,8598129076465737,0
5462,6757954598804473,0
5463,2115481781029627,0
5464,3787263526355417,1
5465,5560468024217882,0
5466,2955659449860407,0
5467,6161604993506585,0
5468,9326468913100253,0
5469,7195713167961503,0
5470,6984504326474350,0
5471,1137836684579728,0
5472,2099730441167002,0
5473,1548095640154015,1
5474,5611702770247024,1
5475,7513745940934015,0
5476,8802042091227054,0
5477,2812817438481525,0
5478,2142633103367097,0
5479,7654600352947180,0
5480,4864611565554520,0
5481,3216760886103994,0
5482,0495484379419378,0
5483,9070567824646967,0
5484,647914957498175,1
5485,0248080839283830,0
5486,9014239446824682,1
5487,708989678471913923,1
5488,7637337639984768,0
5489,8589793657709090,0
5490,5292787478743523,1
5491,8895776781020495,0
5492,1428466956079640,0
5493,0941977069743148,0
5494,6715671567156715,1
5495,6594528632084593,0
5496,9105590003489593,0
5497,55935002902181,1
5498,0114441769387100,0
5499,93942552167300,1
5500,6281183346136170,0
5501,7682025664762494,0
5502,9083433462186884,0
5503,4759682988298146,0
5504,6572226130250862,0
5505,4590010572557327,0
5506,40596548007637478,1
5507,4770411249627174,0
5508,25786595029731408,1
5509,6691919078562974,0
5510,5969766754070069,0
5511,6937139309824180,0
5512,0232654922175000,0
5513,3340551916176604,0
5514,9632970816180101,0
5515,5697241650857172,0
5516,8503560330446495,0
5517,9696103579477947,1
5518,2391008143570916,0
5519,1119226353125116,0
5520,9528931829174993,0
5521,2492389504039131,0
5522,3324166261663837,0
5523,1907814215920947,0
5524,8665400148795328,0
5525,5763992867472682,0
5526,1894189418941894,1
5527,9254676311324169,0
5528,1680168016801680,1
5529,4626101519151915,1
5530,85788279198488343,1
5531,5162516084352648,0
5532,4787532724859515,0
5533,4656637395318198,0
5534,4293037872092911,0
5535,8270386717655301,0
5536,2617163068449172,0
5537,0439551669410490,0
5538,956902683416633,1
5539,6567045843644795,0
5540,2738242138320820,0
5541,9558952536992409,0
5542,6292472387113314,0
5543,2965289730559984,0
5544,3336294153415218,0
5545,3389690969090447,1
5546,9558608702109523,0
5547,5117511751175117,1
5548,5393570096164613,0
5549,7186008078082052,0
5550,61483035400120,1
5551,8677865126984738,0
5552,7117933362479858,0
5553,2419778763851363,0
5554,3518009823860215,0
5555,3029293593931926,0
5556,3146276691463061,0
5557,5811096527432112,0
5558,82177630754673,1
5559,2526252625262526,1
5560,9172888704794988,0
5561,1042138159377901,0
5562,07647425814993454,1
5563,5731029196296133,0
5564,936864115302715970,1
5565,100282910278605376,1
5566,3836562732706279,0
5567,8480037409895894,0
5568,3042072230660081,0
5569,6089168890101074,0
5570,1882005595084588,0
5571,004964244884430192,1
5572,3686985416589770,0
5573,2513385456066769,0
5574,47479705272794,1
5575,3534724443856676,0
5576,5187126348404798,0
5577,9468408161797193,0
5578,3950352966137233,0
5579,2394988243054698,0
5580,04712452597497656,1
5581,7224661223893509,0
5582,9130501285827325,0
5583,5604723068821663,0
5584,3072483016588235,0
5585,6172742229543596,0
5586,6710868424140965,0
5587,3371213945175110,0
5588,3536078187719252,0
5589,7870001437769820,0
5590,0114132310349994,0
5591,2596383684518718,0
5592,7472747274727472,1
5593,7524863674727472,1
5594,9640570489840609,0
5595,8758670024743245,0
5596,0241921970270948,0
5597,7699463472124579,0
5598,1462498791952104,0
5599,5609098688740773,0
5600,1416979835181567,0
5601,4344659903368984,0
5602,3680146833189355,0
5603,3130725336850192,0
5604,512668137148816,1
5605,9531801917283781,0
5606,5401686867666766,1
5607,5265356521980138,0
5608,5251232441656911,0
5609,5112321306344374,0
5610,8817881788178817,1
5611,4983498349834983,1
5612,6334315794497666,0
5613,6057055851781941,0
5614,8232280200212934,0
5615,0317751737335258,0
5616,7955292788030163,0
5617,1290882305862558,0
5618,8486345874624501,0
5619,9578266387317223,0
5620,1898733962202207,0
5621,4759584481435566,0
5622,64834866090928228,1
5623,2557949378927063,0
5624,126226101525902,1
5625,9268867003239268,0
5626,9977311589129629,0
5627,7645764576457645,1
5628,6837391739172325,1
5629,4901334966291733,0
5630,4184458992741046,0
5631,5306773258862034,0
5632,3650128875727975,0
5633,1408472127029580,0
5634,6038329770445216,0
5635,1071487156755993,0
5636,5954504291842553,0
5637,6064500621045928,0
5638,3654425420164010,0
5639,9409940994099409,1
5640,5728621587791252,0
5641,5004633006712533,0
5642,9049540950997662,0
5643,6876674630096548,0
5644,6821204692336608,0
5645,5271527152715271,1
5646,9215020182713395,0
5647,9770977451885631,0
5648,9953443316690943,0
5649,1068689084597150,0
5650,390923528862744869,1
5651,8236484112736028,0
5652,6177638378783355,0
5653,7112839214742783,0
5654,7248961615199310,0
5655,8990237624906378,0
5656,3979882688265126,1
5657,9516164616067328,0
5658,6148022680352355,0
5659,0523100320267352,0
5660,1981427001154726,0
5661,8770896386116153,0
5662,8259395701210999,0
5663,0760943910094476,0
5664,15436068425130465,1
5665,7804705231273127,1
5666,2874240955195519,1
5667,2941572995348979,0
5668,835028767459022,1
5669,8910600612535614,0
5670,5856726587041500,0
5671,70738155278447708,1
5672,205476941049233,1
5673,8239492452935089,0
5674,4985351913289214,0
5675,4761592537107790,0
5676,8548178334153292,0
5677,5777653060113532,0
5678,7380302029726565,0
5679,421821262800301,1
5680,5156005549158724,0
5681,8778395408359017,0
5682,8842131198331116,0
5683,9436717741876504,0
5684,6473331392791427,0
5685,58268262467874,1
5686,0777919770949517,0
5687,7963512805544575,0
5688,9878035509416724,0
5689,5942594259425942,1
5690,3386478130005405,0
5691,8989702013415773,0
5692,6916659044866698,0
5693,0137141297597270,0
5694,583594731610191,1
5695,0412885228346813,0
5696,2138091225641763,0
5697,7881878922580602,0
5698,1858185818581858,1
5699,4501419554855143,0
5700,9470679814270821,0
5701,9751513266233293,0
5702,65436355294789,1
5703,65259315345993769,1
5704,6617332016395798,0
5705,4163761028172244,0
5706,8385796711703129,0
5707,9752533065855972,0
5708,6378023841694169,1
5709,2244536837463746,1
5710,671052099080035,1
5711,5181329564793940,0
5712,1957797779034132,0
5713,0690396477453275,0
5714,4056682268227250,1
5715,6973117506201115,0
5716,7229138347614366,0
5717,0338375019638109,0
5718,9356263229135225,0
5719,8605281271186671,0
5720,4736167901670092,0
5721,4642779091202083,0
5722,1931233272623098,0
5723,7000032441172921,0
5724,3954234912750836,0
5725,0920404373951914,0
5726,7978239254170940,0
5727,9143267032454643,0
5728,3570295662283507,0
5729,3921386116264326,0
5730,3391916883040515,0
5731,1684653423568714,0
5732,4884727018053928,0
5733,4821774082429214,0
5734,0918157553760778,0
5735,8887397319454110,0
5736,1195218354126232,0
5737,9656434143058617,0
5738,42254161326248,1
5739,0027010475144597,0
5740,9088988543764376,1
5741,7093336528747503,0
5742,6169153242283776,0
5743,0134898243646376,0
5744,8713766289501868,0
5745,5973460028320539,0
5746,4733346253222543,0
5747,3564527186986810,0
5748,4010482784274285,0
5749,49560261818032,1
5750,6666132087752657,0
5751,47178213551415,1
5752,758137492810471384,1
5753,169826615153611,1
5754,6768594834058216,0
5755,7536649647240275,0
5756,8063102898048466,0
5757,4517015417084893,0
5758,1399139913991399,1
5759,6446120681507811,0
5760,6419051920953769,0
5761,2502900844287571,0
5762,9119513185515003,0
5763,6948973037483748,1
5764,1580792450400895,0
5765,9753524864025965,0
5766,5792399865040126,0
5767,9544504773245954,0
5768,3634917338761733,0
5769,5586695647087208,0
5770,7275483128404149,0
5771,7211105736446770,0
5772,8879550887688822,0
5773,3023009914276322,0
5774,1178292209828549,0
5775,5597578242719375,0
5776,4437704774538062,0
5777,2515758318196018,0
5778,0730830042774499,0
5779,8822690798114536,0
5780,0617445219387026,0
5781,8291294017425195,0
5782,0568956198048082,0
5783,461530662467654,1
5784,5814381036955686,0
5785,7878362597153665,0
5786,0344150755060948,0
5787,9313237654131616,0
5788,2244676467645143,1
5789,501302068080523790,1
5790,1151008600865278,1
5791,1941482968077029,0
5792,633152469006332,1
5793,0184775546917300,0
5794,5668353354853263,0
5795,4326938146360378,0
5796,8255310831083250,1
5797,4224837767136234,0
5798,6950192565167776,0
5799,2488491976010918,0
5800,6270596682143103,0
5801,2174620662066428,1
5802,2576085707832409,0
5803,2226700583284448,0
5804,7331615849758816,0
5805,1521924705669517,0
5806,7886342137710602,0
5807,7055265726100979,0
5808,9211668807133790,0
5809,8145647399601845,0
5810,495387200091978,1
5811,4325342357910361,0
5812,6112590553824416,0
5813,6023505768525470,0
5814,6469131275154844,0
5815,4571058731753682,0
5816,6101691953612905,0
5817,9282417505013561,0
5818,575689665384550310,1
5819,2647700484358137,0
5820,7297729772977297,1
5821,8348773287324065,0
5822,3952010544281680,0
5823,1081794319521223,0
5824,8882625251013292,0
5825,0941041741924023,0
5826,2477324868465644,0
5827,5383617601174073,0
5828,8296440455504859,0
5829,1204329151164604,0
5830,3536122050740085,0
5831,0921172328951933,0
5832,5131212814210490,0
5833,7782447111200251,0
5834,63074193917907952,1
5835,4357123295694320,0
5836,0210151140823648,0
5837,3827388294779389,0
5838,2717301730174665,1
5839,2690903741785746,0
5840,2464400652453433,0
5841,9101588600481721,0
5842,2420507091274746,0
5843,7564275935933593,1
5844,4828344807522859,0
5845,7199028614726237,0
5846,7078357961893786,0
5847,2608879963154091,0
5848,2470996472565679,0
5849,1508100956433807,0
5850,7286264704787021,0
5851,9089221308722337,0
5852,2464878808825995,0
5853,5750781046145633,0
5854,17772153476623132,1
5855,2386962282347053,0
5856,0914613016136917,0
5857,5567751711364883,0
5858,2143620249884367,0
5859,2819710579842915,0
5860,9982092014116882,0
5861,1892188439363817,0
5862,8569788070407040,1
5863,6839532417338194,0
5864,3989254475518007,0
5865,4958108360834384,0
5866,9211060182715326,0
5867,4575504008120771,0
5868,3156392871173897,0
5869,7812014405463803,0
5870,7763802827188015,0
5871,6310082987994461,0
5872,85562885775389,1
5873,4820305671012447,0
5874,0335359697044442,0
5875,3897994501827864,0
5876,571656557914207,1
5877,8896769754435199,0
5878,4071173444556324,0
5879,7250687512256465,0
5880,36734434513096576,1
5881,4021673340490180,0
5882,02338279132772118,1
5883,5863538198873769,0
5884,4312689954282045,0
5885,59091255059142,1
5886,51928761671028777,1
5887,5041657022257391,0
5888,7195026853448552,0
5889,0862299279193027,0
5890,1727339982182161,0
5891,7855141492897973,0
5892,1338958949803937,0
5893,20998357716255542,1
5894,8132469079343094,0
5895,5643758229553803,0
5896,5975118868453155,0
5897,6109803713287845,0
5898,0037139501851390,0
5899,2203267837389370,0
5900,9124521552158942,1
5901,4789868741414354,0
5902,0117068521060207,0
5903,8937700857105272,0
5904,36107987873743522,1
5905,8633435063263094,0
5906,0059460020425413,0
5907,3427114414998384,0
5908,6107214390670161,0
5909,3092659225694619,0
5910,61778727393206728,1
5911,7157647803521968,0
5912,924381098327436981,1
5913,83507761393107,1
5914,7353690195490558,0
5915,6115868840198137,0
5916,4856550459134315,0
5917,0031569383334923,0
5918,5883686611119977,0
5919,2187225963512298,0
5920,3744899461781577,0
5921,9401897861776828,0
5922,6441101771075116,0
5923,3993703303143951,0
5924,7247967667872415,0
5925,609102961268284056,1
5926,8050558831995159,0
5927,0553062696488473,0
5928,8578418110003634,0
5929,5994943614847505,0
5930,3401746815353174,0
5931,5762397500949901,0
5932,8951895189518951,1
5933,3033834015005760,0
5934,5787942331084368,0
5935,1667520910875663,0
5936,2414489242937630,0
5937,5364038240925502,0
5938,0061872952204460,0
5939,7336110129279932,0
5940,9558077242564256,1
5941,5473973297323488,1
5942,7121412366198726,0
5943,5245129744453355,0
5944,0123714985446890,0
5945,8965601498747241,0
5946,2946398085152899,0
5947,4870113159659195,0
5948,8377514678801508,0
5949,206923476638068459,1
5950,6080051296108843,0
5951,1080356987121204,0
5952,09568810707037,1
5953,6712001343279589,0
5954,0127092873476435,0
5955,7455199947879533,0
5956,6760516191852532,0
5957,3827939297588513,0
5958,0292288185966634,0
5959,3710691615844100,0
5960,2842659378054575,0
5961,8149952401940417,0
5962,89277621487214532,1
5963,7527164204987132,0
5964,0785455111923536,0
5965,0886285368263659,0
5966,1846607316768745,0
5967,694583315331832415,1
5968,9284766272615439,0
5969,2528032427312731,1
5970,9771160873072679,0
5971,5372292693693959,0
5972,9460141441595334,0
5973,7578144229895533,0
5974,3515321186981271,0
5975,8620170592421161,0
5976,6121533215108141,0
5977,059582221616265,1
5978,9358484753686124,0
5979,4262288503301079,0
5980,5491482171577864,0
5981,0940640094600318,0
5982,1623253506314121,0
5983,9714303796966322,0
5984,9056510110761914,0
5985,5562979431690558,0
5986,2059861201330133,1
5987,5719975539892864,0
5988,1533778208861686,0
5989,3886748208229225,0
5990,4389656422641972,0
5991,7039242354469636,0
5992,0336773878276621,0
5993,7772746228188894,0
5994,1800567577447744,1
5995,6676757545753853,0
5996,9697288834965031,0
5997,5571305225708786,0
5998,0450326284862218,0
5999,9336518967361821,0
6000,06666436847141,1
6001,502501936174208,1
6002,4115485767358915,0
6003,6584007281017073,0
6004,9988668260144621,0
6005,8888025554255240,0
6006,19566457695309914,1
6007,6688587962979120,0
6008,0387290645901013,0
6009,3850157089722277,0
6010,4146253280215059,0
6011,3175878039004938,0
6012,7713785142065799,0
6013,294319818896280,1
6014,0849137013898575,0
6015,9586557509867941,0
6016,6846506192503243,0
6017,8382338006041334,0
6018,155580497124380354,1
6019,8215769277846266,0
6020,899122223340658,1
6021,6120037879132790,0
6022,5581239616947783,0
6023,9743708479595919,0
6024,8979648011760083,0
6025,6171448118340925,0
6026,7208567727539010,0
6027,8408676948761753,0
6028,2755471415643770,0
6029,6114456032195528,0
6030,1172138464609150,0
6031,1331171920582180,0
6032,1888026101561934,0
6033,1690397365350577,0
6034,8985146288509638,0
6035,1275726309750975,1
6036,02327782899534,1
6037,5406154493393793,0
6038,310839175136238,1
6039,1512211467427811,0
6040,2270949086836021,0
6041,2137671034804296,0
6042,7913909449746764,0
6043,1362478328105666,0
6044,7850173443408345,0
6045,1953195319531953,1
6046,7592995609310247,0
6047,2970938585435684,0
6048,4038882360441882,0
6049,17626004009702,1
6050,8492076772529588,0
6051,5049204320432221,1
6052,1878279627964872,1
6053,9939767868465036,0
6054,7930966855063089,0
6055,0582999770089661,0
6056,9931180746627332,0
6057,9969744074871452,0
6058,4233610829093377,0
6059,5655953843555591,0
6060,4847106891990639,0
6061,3973903034422746,0
6062,3397360099334484,0
6063,7764191830659811,0
6064,8138591938490773,0
6065,3117652485078507,1
6066,558851514426042,1
6067,2050839039913953,0
6068,6556416167862135,0
6069,7981189833089665,0
6070,9141575603348136,0
6071,2025279527953748,1
6072,7926142373226611,0
6073,41674762177271877,1
6074,38921721658235939,1
6075,4334310446079196,0
6076,3414760186316485,0
6077,1696264621623458,0
6078,5134866976957430,0
6079,3826314527070827,0
6080,6120953077346795,0
6081,9265879143336775,0
6082,5176388081123791,0
6083,2733585317630594,0
6084,3855944589312385,0
6085,3001614290930647,0
6086,8876011145465702,0
6087,7071382468073216,0
6088,4163481136269159,0
6089,6423316128751557,0
6090,5004123307654350,0
6091,9218052375073935,0
6092,9754200897025629,0
6093,6985221738903052,0
6094,2231411149041578,0
6095,8374016291450639,0
6096,2036610706572241,0
6097,5569670567050779,1
6098,7614166237128416,0
6099,9605096416911735,0
6100,8742483941569721,0
6101,6968115655341844,0
6102,8508428080026482,0
6103,5840960470323087,0
6104,3078899380144025,0
6105,7127294906727890,0
6106,7753837517988216,0
6107,263483120512245021,1
6108,1291116940224107,0
6109,5534194692657860,0
6110,0139356476080389,0
6111,127245686599041026,1
6112,5681647651475147,1
6113,5252422062692651,0
6114,593571802915292,1
6115,4489782744390799,0
6116,6350334743966309,0
6117,0698853973563018,0
6118,2041684135706149,0
6119,9370024224946326,0
6120,3620201583252085,0
6121,1464539908807576,0
6122,5687743130130190,0
6123,0933849788685113,0
6124,9702454025968463,0
6125,8950865032409902,0
6126,6755599759978792,1
6127,0911840879963322,0
6128,7412986569828940,0
6129,2852383949473799,0
6130,545616684375915,1
6131,3664308715874591,0
6132,0129315208714041,0
6133,8752450720524967,0
6134,6909997323396131,0
6135,0967883567040448,0
6136,6143037557543783,0
6137,359812543688619481,1
6138,9895733515454173,0
6139,0658948037674163,0
6140,47785349167652,1
6141,5455607293091347,0
6142,9560505050506430,1
6143,2693418057649337,0
6144,5587167296023960,0
6145,8444826729419890,0
6146,770238536147390942,1
6147,68337327895598,1
6148,869238884369399476,1
6149,5505526181425090,0
6150,5920104156288582,0
6151,7089673002556685,0
6152,3550119188366516,0
6153,8681216015980969,0
6154,3076507620053618,0
6155,5932059421502017,0
6156,8823824867258743,0
6157,1366303071564750,0
6158,7772295480798289,0
6159,6774573283877033,0
6160,1402547760217889,0
6161,978665519961431,1
6162,3043541834482737,0
6163,7235956207592258,0
6164,3224986210841084,1
6165,2077243095191394,0
6166,8095536804400616,0
6167,8755716413341300,0
6168,2414764091644862,0
6169,2098558353106823,0
6170,7874210082561189,0
6171,1496040992436196,0
6172,2233346108114292,0
6173,2296007806503588,0
6174,4061957841780784,0
6175,2014290856238634,0
6176,4467612654284350,0
6177,2525502571692323,0
6178,603117449405944,1
6179,426458912323889,1
6180,5629960492010424,0
6181,4308406258597216,0
6182,2968184382209452,0
6183,49546325797995,1
6184,9214745711358748,0
6185,4273536544244424,1
6186,1240465084819472,0
